Type de panne;Durée arrêt (h);Résultat;Date intervention;Désignation;Coût matériel;[Pièce].Désignation;[Pièce].Référence;[Pièce].Quantité
Arrosage;1,08333;;25/01/2024;machine1;0;;;
Arrosage;0,63333;;25/01/2024;machine4;0;;;
Mécanique;1,25;;24/01/2024;machine2;0;;;
Arrosage;0,25;;24/01/2024;machine5;0;;;
Arrosage;0,66667;;24/01/2024;machine2;0;;;
Mécanique;0,16667;;24/01/2024;machine1;0;;;
Programme;0,75;;24/01/2024;machine3;0;;;
Electrique;0,75;;24/01/2024;machine1;0;;;
Arrosage;0,91667;;24/01/2024;machine4;0;;;
Electrique;1;;24/01/2024;machine7;0;;;
Arrosage;0,5;;23/01/2024;machine5;0;;;
Electrique;3,33333;;23/01/2024;machine5;55,64;PRESSURE SWITCH 4PSI NC AXE C ;M-HYD0011;1.0
Mécanique;0,5;;23/01/2024;machine4;0;;;
Mécanique;0,25;;22/01/2024;machine4;0;;;
Electrique;0,75;;22/01/2024;machine1;0;;;
Mécanique;0,41667;;22/01/2024;machine2;0;;;
Arrosage;4;;22/01/2024;machine4;0;;;
Pneumatique;1,33333;;20/01/2024;machine5;0;;;
Mécanique;1,5;;20/01/2024;machine5;0;;;
Arrosage;0,41667;;20/01/2024;machine5;0;;;
Arrosage;0,33333;;20/01/2024;machine4;0;;;
Mécanique;0,33333;;20/01/2024;machine1;0;;;
Mécanique;0,5;;20/01/2024;machine1;0;;;
Arrosage;2,58333;;19/01/2024;machine1;190,67;Clapet anti retour TVR 2*I-I G1/4;M-HYD0017;1.0
Arrosage;0,25;;19/01/2024;machine4;0;;;
Arrosage;0,41667;;19/01/2024;machine5;0;;;
Mécanique;1,16667;;19/01/2024;machine5;0;;;
Mécanique;0,75;;19/01/2024;machine5;0;;;
Arrosage;0,25;;19/01/2024;machine3;0;;;
Mécanique;0,58333;;19/01/2024;machine4;0;;;
Arrosage;0,58333;;19/01/2024;machine4;0;;;
Mécanique;0,58333;;19/01/2024;machine4;0;;;
Mécanique;0,35;;18/01/2024;machine1;0;;;
Mécanique;0,83333;;18/01/2024;machine1;0;;;
Mécanique;0,5;;18/01/2024;machine1;0;;;
Mécanique;0,5;;18/01/2024;machine4;0;;;
Arrosage;0,33333;;18/01/2024;machine4;0;;;
Arrosage;0,66667;;17/01/2024;machine5;0;;;
Mécanique;0,25;;17/01/2024;machine1;0;;;
Programme;0,25;;17/01/2024;machine1;0;;;
Hydraulique;1,83333;;17/01/2024;machine5;0;;;
Mécanique;0,66667;;17/01/2024;machine5;0;;;
Mécanique;0,5;;17/01/2024;machine5;0;;;
Mécanique;0,66667;;17/01/2024;machine1;0;;;
Mécanique;0,5;;17/01/2024;machine2;0;;;
Mécanique;0,21667;;17/01/2024;machine4;0;;;
Mécanique;0,33333;;16/01/2024;machine1;0;;;
Mécanique;1,5;;16/01/2024;machine4;0;;;
Arrosage;0,5;;16/01/2024;machine5;0;;;
Arrosage;0,25;;16/01/2024;machine5;0;;;
Hydraulique;5,75;;16/01/2024;machine8;0;;;
Mécanique;4,91667;;16/01/2024;machine1;0;;;
Mécanique;1,5;;16/01/2024;machine1;0;;;
Mécanique;0,41667;;16/01/2024;machine4;0;;;
Hydraulique;3,5;;16/01/2024;machine8;0;;;
Arrosage;0,75;;15/01/2024;machine5;0;;;
Arrosage;0,33333;;15/01/2024;machine5;0;;;
Arrosage;1,66667;;15/01/2024;machine5;0;;;
Mécanique;1,41667;;15/01/2024;machine1;0;;;
Arrosage;4,5;;15/01/2024;machine4;0;;;
Mécanique;21,5;;14/01/2024;machine2;0;;;
Arrosage;0,5;;14/01/2024;machine2;0;;;
Arrosage;2,83333;;14/01/2024;machine1;0;;;
Arrosage;4,5;;14/01/2024;machine4;0;;;
Arrosage;3,08333;;14/01/2024;machine4;0;;;
Arrosage;0,75;;13/01/2024;machine4;0;;;
Arrosage;0,58333;;13/01/2024;machine1;0;;;
Arrosage;0,33333;;12/01/2024;machine4;0;;;
Mécanique;259;;12/01/2024;machine5;0;;;
Arrosage;0,25;;12/01/2024;machine4;0;;;
Mécanique;0,25;;11/01/2024;machine1;0;;;
Arrosage;2,91667;;11/01/2024;machine4;0;;;
Arrosage;1;;11/01/2024;machine4;0;;;
Mécanique;13,66667;;11/01/2024;machine2;0;;;
Arrosage;36,5;;10/01/2024;machine1;0;;;
Arrosage;6;;10/01/2024;machine1;0;;;
Mécanique;9,25;;09/01/2024;machine2;0;;;
Arrosage;1,75;;09/01/2024;machine4;0;;;
Arrosage;0,83333;;09/01/2024;machine5;0;;;
Mécanique;5;;09/01/2024;machine2;0;;;
Mécanique;183,83333;;08/01/2024;machine5;0;;;
Pneumatique;1,41667;;08/01/2024;machine8;0;;;
Arrosage;0,58333;;08/01/2024;machine4;0;;;
Hydraulique;0,25;;07/01/2024;machine5;0;;;
Mécanique;0,25;;06/01/2024;machine8;0;;;
Mécanique;1,58333;;05/01/2024;machine7;0;;;
Arrosage;0,83333;;05/01/2024;machine2;0;;;
Arrosage;1,33333;;05/01/2024;machine2;0;;;
Mécanique;0,21667;;05/01/2024;machine6;0;;;
Electrique;2,83333;;05/01/2024;machine1;0;;;
Arrosage;0,33333;;05/01/2024;machine4;0;;;
Arrosage;0,33333;;05/01/2024;machine4;0;;;
Arrosage;2,25;;05/01/2024;machine4;0;;;
Arrosage;1,5;;05/01/2024;machine7;0;;;
Mécanique;0,33333;;03/01/2024;machine1;0;;;
Mécanique;0,83333;;03/01/2024;machine4;0;;;
Arrosage;0,41667;;02/01/2024;machine4;0;;;
Mécanique;0,75;;02/01/2024;machine1;0;;;
Mécanique;0,5;;02/01/2024;machine1;0;;;
Arrosage;8,5;;02/01/2024;machine2;0;;;
Arrosage;0,25;;02/01/2024;machine4;0;;;
Arrosage;0,5;;02/01/2024;machine4;0;;;
Mécanique;2,96667;;01/01/2024;machine3;0;;;
Pneumatique;1;;01/01/2024;machine4;0;;;
Mécanique;18;;01/01/2024;machine4;0;;;
Arrosage;8,25;;01/01/2024;machine5;0;;;
Arrosage;2,58333;;31/12/2023;machine4;0;;;
Mécanique;0,5;;31/12/2023;machine2;0;;;
Mécanique;2,41667;;30/12/2023;machine4;0;;;
Mécanique;0,83333;;30/12/2023;machine4;0;;;
Mécanique;0;;30/12/2023;machine1;0;;;
Mécanique;0,5;;30/12/2023;machine1;0;;;
Pneumatique;0,25;;29/12/2023;machine1;0;;;
Electrique;0,5;;29/12/2023;machine1;0;;;
Mécanique;2,5;;29/12/2023;machine1;8,8;CONNECTEUR DU CAPTEUR DE PROXIMITE INDUCTIF BES013P;M-CAPT0012;1.0
Arrosage;0,96667;;29/12/2023;machine4;0;;;
Arrosage;3,41667;;29/12/2023;machine2;0;;;
Mécanique;0,5;;29/12/2023;machine1;0;;;
Mécanique;4,83333;;29/12/2023;machine1;0;;;
Mécanique;0,5;;29/12/2023;machine1;0;;;
Pneumatique;0,25;;29/12/2023;machine1;0;;;
Mécanique;2,83333;;29/12/2023;machine1;0;;;
Mécanique;2,5;;29/12/2023;machine2;0;;;
Arrosage;0,25;;28/12/2023;machine5;0;;;
Arrosage;0,41667;;28/12/2023;machine5;0;;;
Mécanique;0,58333;;28/12/2023;machine1;0;;;
Mécanique;2,5;;28/12/2023;machine1;0;;;
Mécanique;152;;28/12/2023;machine1;0;;;
Arrosage;0,25;;28/12/2023;machine4;0;;;
Arrosage;0,5;;28/12/2023;machine4;0;;;
Mécanique;0,5;;27/12/2023;machine1;0;;;
Electrique;0,75;;27/12/2023;machine1;0;;;
Mécanique;0,25;;27/12/2023;machine2;0;;;
Mécanique;0,76667;;27/12/2023;machine2;0;;;
Mécanique;4;;27/12/2023;machine5;0;;;
Mécanique;17,25;;27/12/2023;machine1;16,66;COURROIE D'ANTRAINEMENT D'AXE ROTATIF HTD 475 5M;M-TRANS0020;1.0
Arrosage;0,33333;;26/12/2023;machine5;0;;;
Mécanique;0,5;;26/12/2023;machine1;0;;;
Mécanique;1,13333;;26/12/2023;machine1;0;;;
Mécanique;3,41667;;26/12/2023;machine2;16,66;RESSORT 11*15*75;M-RESS0007;2.0
Hydraulique;0,41667;;26/12/2023;machine4;0;;;
Arrosage;3,33333;;26/12/2023;machine4;0;;;
Arrosage;0,75;;26/12/2023;machine4;0;;;
Mécanique;0,25;;25/12/2023;machine1;0;;;
Arrosage;0,66667;;25/12/2023;machine1;0;;;
Mécanique;0,5;;25/12/2023;machine2;0;;;
Arrosage;0,33333;;25/12/2023;machine4;0;;;
Arrosage;28,66667;;25/12/2023;machine2;0;;;
Mécanique;1;;23/12/2023;machine1;0;;;
Mécanique;0,5;;23/12/2023;machine4;0;;;
Mécanique;3;;23/12/2023;machine1;0;;;
Electrique;0,5;;22/12/2023;machine5;0;;;
Hydraulique;0,75;;22/12/2023;machine1;0;;;
Arrosage;1,5;;22/12/2023;machine2;0;;;
Mécanique;4;;22/12/2023;machine5;46,3;Courroie d'axe C (BELT PCGT 5MX15 5MGT- 600-15);M-TRANS0023;1.0
Mécanique;8,5;;22/12/2023;machine5;0;;;
Mécanique;0,5;;21/12/2023;machine1;0;;;
Arrosage;5;;21/12/2023;machine2;0;;;
Informatique;3,16667;;21/12/2023;machine4;0;;;
Mécanique;0,75;;21/12/2023;machine1;0;;;
Mécanique;1;;20/12/2023;machine2;0;;;
Mécanique;0,5;;20/12/2023;machine5;0;;;
Mécanique;23,66667;;20/12/2023;machine5;64,63;PRESSURE SWITCH 4PSI NC AXE C ;M-HYD0011;1.0
Mécanique;2,58333;;20/12/2023;machine5;0;;;
Arrosage;0,33333;;20/12/2023;machine4;0;;;
Mécanique;0,33333;;20/12/2023;machine4;0;;;
Mécanique;0,66667;;20/12/2023;machine1;0;;;
Divers;3,58333;;19/12/2023;machine1;0;;;
Arrosage;1,38333;;19/12/2023;machine1;0;;;
Mécanique;0,33333;;19/12/2023;machine4;0;;;
Hydraulique;1;;19/12/2023;machine1;0;;;
Mécanique;0,5;;19/12/2023;machine1;0;;;
Mécanique;4,66667;;19/12/2023;machine7;0;;;
Mécanique;1,21667;;19/12/2023;machine1;0;;;
Pneumatique;1;;19/12/2023;machine2;0;;;
Pneumatique;1,5;;19/12/2023;machine2;0;;;
Mécanique;12;;19/12/2023;machine11;3448,1;KIT REPARATION MANDRIN UPC P ;M-M0072;2.0
Mécanique;12;;19/12/2023;machine11;3448,1;ANNEAU D'ARRET UPC P ;M-M0073;8.0
Mécanique;4,25;;18/12/2023;machine1;0;;;
Mécanique;0,33333;;18/12/2023;machine4;0;;;
Arrosage;0,83333;;17/12/2023;machine5;0;;;
Arrosage;1,83333;;17/12/2023;machine4;0;;;
Mécanique;18,25;;16/12/2023;machine2;0;;;
Mécanique;0,41667;;16/12/2023;machine5;0;;;
Arrosage;0,33333;;15/12/2023;machine4;0;;;
Arrosage;0,25;;14/12/2023;machine4;0;;;
Arrosage;0,25;;14/12/2023;machine4;0;;;
Arrosage;0,5;;13/12/2023;machine5;0;;;
Mécanique;5,83333;;13/12/2023;machine1;0;;;
Mécanique;1;;13/12/2023;machine2;0;;;
Mécanique;4;;13/12/2023;machine8;0;;;
Mécanique;3,66667;;12/12/2023;machine5;0;;;
Mécanique;0,38333;;12/12/2023;machine5;0;;;
Mécanique;0,5;;12/12/2023;machine1;0;;;
Mécanique;201,83333;;11/12/2023;machine1;4276,78;VARIATEUR OMRAN SGDH-02AE // AXE LINEAIRE ET ROTATIF;M-VAR0008;1.0
Mécanique;201,83333;;11/12/2023;machine1;4276,78;CAPTEUR DE PROXIMITé INDUCTIF BES013P;M-CAPT0011;1.0
Mécanique;201,83333;;11/12/2023;machine1;4276,78;CONNECTEUR DU CAPTEUR DE PROXIMITE INDUCTIF BES013P;M-CAPT0012;1.0
Mécanique;201,83333;;11/12/2023;machine1;4276,78;POMPE & TETE POMPE DE LUBRIFICATION AXE B ET C;M-PPE0001;1.0
Arrosage;0,66667;;11/12/2023;machine5;0;;;
Mécanique;1;;11/12/2023;machine2;0;;;
Arrosage;1,5;;11/12/2023;machine5;0;;;
Mécanique;1;;11/12/2023;machine2;0;;;
Hydraulique;2;;11/12/2023;machine8;0;;;
Mécanique;100;;11/12/2023;machine1;26890,97;POMPE & TETE POMPE DE LUBRIFICATION AXE B ET C;M-PPE0001;1.0
Mécanique;100;;11/12/2023;machine1;26890,97;BROCHE KESLER HSKA63 DMU;M-ELB0008;1.0
Pneumatique;1,5;;11/12/2023;machine11;0;;;
Mécanique;20;;10/12/2023;machine1;0;;;
Mécanique;0,66667;;09/12/2023;machine1;0;;;
Arrosage;4,91667;;09/12/2023;machine1;0;;;
Mécanique;3,08333;;09/12/2023;machine2;0;;;
Electrique;0,5;;09/12/2023;machine6;0;;;
Mécanique;6,25;;08/12/2023;machine5;0;;;
Mécanique;0,5;;08/12/2023;machine1;0;;;
Mécanique;0,58333;;08/12/2023;machine2;0;;;
Arrosage;0,5;;08/12/2023;machine4;0;;;
Mécanique;12,33333;;08/12/2023;machine1;0;;;
Mécanique;7,75;;07/12/2023;machine1;0;;;
Arrosage;0,41667;;07/12/2023;machine5;0;;;
Mécanique;0,5;;07/12/2023;machine1;0;;;
Pneumatique;0,5;;07/12/2023;machine1;0;;;
Arrosage;0,66667;;07/12/2023;machine4;0;;;
Arrosage;0,91667;;07/12/2023;machine4;0;;;
Mécanique;7,25;;06/12/2023;machine1;8,8;CONNECTEUR DU CAPTEUR DE PROXIMITE INDUCTIF BES013P;M-CAPT0012;1.0
Electrique;21;;06/12/2023;machine6;25,43;PILE DE VARIATEUR TURELLE 6V PANASONIC CULTER TYPE BR-ACF2P;BAT0001;1.0
Electrique;2,25;;06/12/2023;machine5;0;;;
Mécanique;0,66667;;06/12/2023;machine1;0;;;
Mécanique;24;;06/12/2023;machine2;0;;;
Arrosage;0,58333;;06/12/2023;machine4;0;;;
Arrosage;22;;06/12/2023;machine4;0;;;
Mécanique;0,41667;;06/12/2023;machine4;0;;;
Arrosage;0,41667;;06/12/2023;machine4;0;;;
Mécanique;19;;06/12/2023;machine2;0;;;
Arrosage;0,66667;;05/12/2023;machine4;0;;;
Arrosage;0,5;;05/12/2023;machine5;0;;;
Mécanique;1,16667;;05/12/2023;machine1;0;;;
Mécanique;1,08333;;05/12/2023;machine2;0;;;
Mécanique;2,41667;;05/12/2023;machine2;8,33;RESSORT 11*15*75;M-RESS0007;1.0
Mécanique;0,7;;05/12/2023;machine4;0;;;
Arrosage;1,41667;;05/12/2023;machine4;0;;;
Arrosage;0,58333;;05/12/2023;machine4;0;;;
Mécanique;5,16667;;05/12/2023;machine1;0;;;
Mécanique;7,25;;05/12/2023;machine10;3,7;JOINT A LEVRE HYDRAULIQUE ;M-J0062;2.0
Arrosage;2;;04/12/2023;machine5;0;;;
Mécanique;270;;04/12/2023;machine3;0;;;
Mécanique;4,25;;04/12/2023;machine1;0;;;
Arrosage;0,58333;;04/12/2023;machine2;0;;;
Mécanique;1,83333;;04/12/2023;machine2;0;;;
Arrosage;0,5;;04/12/2023;machine4;0;;;
Arrosage;0,41667;;04/12/2023;machine4;0;;;
Arrosage;2,25;;03/12/2023;machine4;0;;;
Arrosage;4,33333;;02/12/2023;machine5;0;;;
Electrique;1,75;;02/12/2023;machine4;0;;;
Mécanique;188,5;;01/12/2023;machine2;14461,94;MELANGEUR DM5-8486;M-DIS0007;1.0
Mécanique;188,5;;01/12/2023;machine2;14461,94;BROCHE NMV;M-ELB0004;1.0
Mécanique;188,5;;01/12/2023;machine2;14461,94;Venturi ZHOBSA-06-01;M-M0126;1.0
Mécanique;0,75;;01/12/2023;machine7;0;;;
Mécanique;0,91667;;01/12/2023;machine1;0;;;
Mécanique;0,5;;01/12/2023;machine1;0;;;
Mécanique;1;;01/12/2023;machine4;0;;;
Arrosage;4;;01/12/2023;machine4;0;;;
Arrosage;0,41667;;01/12/2023;machine4;0;;;
Mécanique;0,58333;;01/12/2023;machine8;0;;;
Mécanique;0,66667;;30/11/2023;machine1;0;;;
Arrosage;0,5;;30/11/2023;machine4;0;;;
Arrosage;2;;30/11/2023;machine4;0;;;
Arrosage;0,5;;30/11/2023;machine4;0;;;
Mécanique;2,5;;29/11/2023;machine6;0;;;
Mécanique;31,33333;;29/11/2023;machine5;0;;;
Mécanique;27,83333;;28/11/2023;machine5;0;;;
Arrosage;1,25;;28/11/2023;machine5;0;;;
Arrosage;1,25;;28/11/2023;machine4;0;;;
Mécanique;5;;27/11/2023;machine5;0;;;
Arrosage;4,5;;27/11/2023;machine5;0;;;
Mécanique;1;;27/11/2023;machine4;0;;;
Arrosage;4,5;;27/11/2023;machine4;769;JOINT TOURNANT NHX M12X1;M-JT0009;1.0
Mécanique;5,5;;26/11/2023;machine5;0;;;
Mécanique;14,08333;;26/11/2023;machine2;0;;;
Mécanique;14;;26/11/2023;machine1;0;;;
Programme;1,75;;24/11/2023;machine5;0;;;
Mécanique;0,33333;;24/11/2023;machine4;0;;;
Mécanique;1,75;;24/11/2023;machine1;0;;;
Arrosage;1,16667;;23/11/2023;machine5;0;;;
Mécanique;0,5;;23/11/2023;machine1;0;;;
Hydraulique;0,33333;;23/11/2023;machine4;0;;;
Mécanique;0,58333;;23/11/2023;machine11;0;;;
Electrique;0,66667;;23/11/2023;machine1;0;;;
Arrosage;1,5;;23/11/2023;machine4;0;;;
Mécanique;4,8;;22/11/2023;machine1;0;;;
Electrique;0,41667;;21/11/2023;machine1;0;;;
Arrosage;0,41667;;21/11/2023;machine5;0;;;
Mécanique;50,16667;;21/11/2023;machine1;0;;;
Electrique;3,41667;;20/11/2023;machine6;0;;;
Arrosage;1,91667;;20/11/2023;machine2;0;;;
Electrique;0,5;;20/11/2023;machine8;0;;;
Electrique;4,91667;;20/11/2023;machine8;0;;;
Mécanique;7,25;;20/11/2023;machine5;0;;;
Mécanique;13;;20/11/2023;machine1;0;;;
Arrosage;1,91667;;20/11/2023;machine2;0;;;
Mécanique;0,58333;;19/11/2023;machine1;0;;;
Mécanique;6,16667;;19/11/2023;machine2;0;;;
Mécanique;282;;19/11/2023;machine1;0;;;
Mécanique;2273;;19/11/2023;machine1;20521,47;VARIATEUR OMRAN SGDH-02AE // AXE LINEAIRE ET ROTATIF;M-VAR0008;2.0
Mécanique;2273;;19/11/2023;machine1;20521,47;CAPTEUR DE PROXIMITé INDUCTIF BES013P;M-CAPT0011;1.0
Mécanique;2273;;19/11/2023;machine1;20521,47;DISTRIBUTEUR DE GRAISSE DE LA TABLE DMU AVEC 5 SORTIE // VERTIELER KPL ANTR GEH;M-DIS0009;1.0
Mécanique;2273;;19/11/2023;machine1;20521,47;DISTRIBUTEUR DE GRAISSE DE LA TABLE DMU AVEC 3 SORTIE// VERTIELER KPL KONS TISCH ;M-DIS0008;1.0
Mécanique;2273;;19/11/2023;machine1;20521,47;FILTRE HYDRAULIQUE HIFI SH63063;M-F0002;1.0
Mécanique;2273;;19/11/2023;machine1;20521,47;KIT PIGNONS AVEC COURONNE AXE B;M-M0017;1.0
Mécanique;2273;;19/11/2023;machine1;20521,47;JOINT TORIQUE AXE B 380*5*NBR*70SH;M-J0013;1.0
Mécanique;2273;;19/11/2023;machine1;20521,47;JOINT ETANCHEITE V-SEAL TWVL 04000 N6;M-J0021;1.0
Mécanique;2273;;19/11/2023;machine1;20521,47;POMPE & TETE POMPE DE LUBRIFICATION AXE B ET C;M-PPE0001;1.0
Mécanique;2273;;19/11/2023;machine1;20521,47;POMPE ARROSAGE AU CENTRE GRUNDFOS SPK50HZSPK2- 23/8;M-PPE0015;1.0
Mécanique;2273;;19/11/2023;machine1;20521,47;ROULEMENT 6205 2RS;M-RLT0021;1.0
Mécanique;2273;;19/11/2023;machine1;20521,47;ROULEMENT RADIAL YRT 395;M-RLT0011;1.0
Mécanique;2273;;19/11/2023;machine1;20521,47;ROULEMENT FAG NJ205-E-TVP2;M-RLT0006;3.0
Mécanique;2273;;19/11/2023;machine1;20521,47;ROULEMENT FAG NUP207-E-TVP2;M-RLT0007;4.0
Mécanique;2273;;19/11/2023;machine1;20521,47;ROULEMENT 6006 FAG / Rollway;RLT0468;2.0
Mécanique;2273;;19/11/2023;machine1;20521,47;ROULEMENT A AIGUILLES NKS22 ;RLT0728;4.0
Mécanique;2273;;19/11/2023;machine1;20521,47;ROULEMENT A ROULEAUX CYLINDRIQUES SKF NJ206-ECP;M-RLT0009;4.0
Mécanique;2273;;19/11/2023;machine1;20521,47;FRETTE CONSOLE DMU;M-M0054;1.0
Mécanique;2273;;19/11/2023;machine1;20521,47;Roulement à billes 6206C3-ROLLWAY;M-RLT0034;1.0
Divers;2,71667;;18/11/2023;machine5;0;;;
Mécanique;11,5;;17/11/2023;machine2;0;;;
Arrosage;2,16667;;17/11/2023;machine8;0;;;
Mécanique;0,58333;;17/11/2023;machine1;0;;;
Arrosage;1,16667;;17/11/2023;machine3;0;;;
Arrosage;0,5;;17/11/2023;machine3;0;;;
Mécanique;5,5;;16/11/2023;machine1;0;;;
Pneumatique;172;;16/11/2023;machine5;0;;;
Mécanique;0,58333;;16/11/2023;machine4;0;;;
Mécanique;0;;15/11/2023;machine5;0;;;
Arrosage;1,33333;;15/11/2023;machine4;0;;;
Mécanique;0,83333;;15/11/2023;machine2;0;;;
Mécanique;0,58333;;15/11/2023;machine1;0;;;
Mécanique;48;;14/11/2023;machine1;0;;;
Mécanique;0,25;;14/11/2023;machine4;0;;;
Mécanique;1,25;;14/11/2023;machine1;0;;;
Mécanique;1,5;;14/11/2023;machine1;0;;;
Arrosage;0,5;;14/11/2023;machine2;0;;;
Mécanique;3,66667;;13/11/2023;machine1;8,8;CONNECTEUR DU CAPTEUR DE PROXIMITE INDUCTIF BES013P;M-CAPT0012;1.0
Mécanique;45,83333;;13/11/2023;machine2;618,41;Connecteur panel I/O Module ES ( A03B-0815-C041);M-VAR0020;1.0
Mécanique;45,83333;;13/11/2023;machine2;618,41;Roulement à billes 6206C3-ROLLWAY;M-RLT0034;1.0
Arrosage;11,5;;13/11/2023;machine3;0;;;
Mécanique;61,66667;;11/11/2023;machine1;0;;;
Mécanique;84;;11/11/2023;machine1;0;;;
Mécanique;0,5;;11/11/2023;machine4;0;;;
Mécanique;0,75;;11/11/2023;machine1;0;;;
Mécanique;0,5;;11/11/2023;machine1;0;;;
Arrosage;8;;11/11/2023;machine3;0;;;
Mécanique;0,33333;;10/11/2023;machine5;0;;;
Arrosage;0,41667;;10/11/2023;machine4;0;;;
Mécanique;3,91667;;10/11/2023;machine4;0;;;
Pneumatique;1,25;;10/11/2023;machine1;0;;;
Mécanique;37;;10/11/2023;machine1;0;;;
Mécanique;1,5;;10/11/2023;machine7;0;;;
Mécanique;0,58333;;09/11/2023;machine5;0;;;
Arrosage;0,58333;;09/11/2023;machine1;0;;;
Arrosage;0,41667;;09/11/2023;machine4;0;;;
Arrosage;1;;09/11/2023;machine4;0;;;
Mécanique;14,33333;;09/11/2023;machine1;0;;;
Mécanique;45,16667;;08/11/2023;machine5;0;;;
Arrosage;0,33333;;08/11/2023;machine4;0;;;
Arrosage;1,33333;;08/11/2023;machine4;0;;;
Mécanique;1,75;;08/11/2023;machine1;0;;;
Mécanique;3,33333;;08/11/2023;machine1;0;;;
Mécanique;0,5;;08/11/2023;machine1;0;;;
Arrosage;4;;07/11/2023;machine1;10;JOINT 30.0X22X04.5;J0005;1.0
Mécanique;6;;07/11/2023;machine2;0;;;
Mécanique;6;;07/11/2023;machine5;0;;;
Mécanique;0,25;;07/11/2023;machine5;0;;;
Mécanique;0,33333;;07/11/2023;machine4;0;;;
Arrosage;1,08333;;07/11/2023;machine4;0;;;
Mécanique;54;;07/11/2023;machine8;0;;;
Mécanique;26;;07/11/2023;machine8;0;;;
Arrosage;0,5;;06/11/2023;machine5;0;;;
Mécanique;0,25;;06/11/2023;machine1;0;;;
Mécanique;1;;06/11/2023;machine1;0;;;
Arrosage;0,33333;;06/11/2023;machine4;0;;;
Mécanique;2,5;;05/11/2023;machine2;0;;;
Mécanique;12,83333;;04/11/2023;machine5;0;;;
Mécanique;0,45;;04/11/2023;machine5;0;;;
Mécanique;3,25;;04/11/2023;machine1;0;;;
Mécanique;3,83333;;04/11/2023;machine1;0;;;
Arrosage;0,25;;04/11/2023;machine4;0;;;
Mécanique;3;;04/11/2023;machine7;0;;;
Mécanique;690;;03/11/2023;machine1;297,23;CAPTEUR DE PROXIMITé INDUCTIF BES013P;M-CAPT0011;1.0
Mécanique;690;;03/11/2023;machine1;297,23;FLEXIBLE D'ARROSAGE AU CENTRE R1 1/4 LG 10M AVEC RACCORD DMU70;M-FLEX0014;1.0
Mécanique;103,91667;;03/11/2023;machine5;0;;;
Arrosage;0,25;;03/11/2023;machine1;0;;;
Mécanique;0,58333;;03/11/2023;machine1;0;;;
Arrosage;1;;03/11/2023;machine1;0;;;
Mécanique;0,33333;;03/11/2023;machine1;0;;;
Mécanique;1,28333;;03/11/2023;machine1;0;;;
Arrosage;0,33333;;03/11/2023;machine4;0;;;
Hydraulique;0,91667;;02/11/2023;machine1;0;;;
Mécanique;0,83333;;02/11/2023;machine1;0;;;
Pneumatique;0,5;;01/11/2023;machine1;0;;;
Arrosage;1,08333;;01/11/2023;machine1;0;;;
Mécanique;0,75;;01/11/2023;machine1;0;;;
Arrosage;0,41667;;01/11/2023;machine4;0;;;
Mécanique;1,83333;;01/11/2023;machine1;0;;;
Hydraulique;0,66667;;01/11/2023;machine1;590;POMPE DE GRAISSAGE MKF1-KW2-20036 //DMU ;M-PPE0012;1.0
Pneumatique;0,25;;31/10/2023;machine1;0;;;
Electrique;1;;31/10/2023;machine1;0;;;
Hydraulique;0,58333;;31/10/2023;machine2;57,4;"FLEXIBLE 1436 3/8"" 33MPA LG 4M";M-FLEX0013;1.0
Pneumatique;0,5;;31/10/2023;machine2;0;;;
Mécanique;0,5;;31/10/2023;machine4;0;;;
Arrosage;0,33333;;31/10/2023;machine4;0;;;
Mécanique;0,66667;;31/10/2023;machine4;12,96;"FLEXIBLE 1436 1/4"" 22.5MPA";M-FLEX0012;1.0
Arrosage;0,33333;;31/10/2023;machine4;0;;;
Arrosage;0,5;;31/10/2023;machine4;0;;;
Arrosage;0,4;;31/10/2023;machine4;0;;;
Pneumatique;0,25;;31/10/2023;machine2;0;;;
Mécanique;0,75;;30/10/2023;machine5;0;;;
Mécanique;0,41667;;30/10/2023;machine5;0;;;
Hydraulique;1;;30/10/2023;machine1;0;;;
Hydraulique;5,08333;;30/10/2023;machine2;0;;;
Arrosage;1,83333;;30/10/2023;machine4;0;;;
Electrique;0,5;;30/10/2023;machine1;0;;;
Hydraulique;0,25;;30/10/2023;machine1;0;;;
Mécanique;0,83333;;30/10/2023;machine1;0;;;
Hydraulique;0,25;;30/10/2023;machine1;0;;;
Mécanique;2,33333;;29/10/2023;machine1;0;;;
Mécanique;16,25;;29/10/2023;machine1;0;;;
Arrosage;3;;29/10/2023;machine2;0;;;
Mécanique;82,5;;28/10/2023;machine1;0;;;
Mécanique;7,33333;;27/10/2023;machine5;0;;;
Arrosage;5;;27/10/2023;machine1;0;;;
Mécanique;1;;27/10/2023;machine1;0;;;
Electrique;0,5;;27/10/2023;machine8;0;;;
Electrique;65,66667;;27/10/2023;machine1;0;;;
Mécanique;3,25;;27/10/2023;machine2;0;;;
Mécanique;0,5;;26/10/2023;machine1;0;;;
Mécanique;0,83333;;26/10/2023;machine1;0;;;
Mécanique;0,66667;;26/10/2023;machine2;0;;;
Mécanique;1,83333;;26/10/2023;machine2;0;;;
Arrosage;0,33333;;26/10/2023;machine4;0;;;
Electrique;27,75;;26/10/2023;machine8;0;;;
Arrosage;0,75;;26/10/2023;machine5;0;;;
Mécanique;0,75;;26/10/2023;machine1;0;;;
Mécanique;1;;26/10/2023;machine1;0;;;
Mécanique;1,5;;26/10/2023;machine1;0;;;
